id,name,description,zip_code,neighborhood,latitude,longitude,property_type,room_type,n_accommodates,n_bathrooms,n_bedrooms,n_beds,amenities,price,minimum_nights,maximum_nights,availability_365,n_reviews,first_review,last_review,n_reviews_per_month,score_rating,score_cleanliness,score_location,score_value,host_id,host_name,host_since,host_is_superhost,host_n_listings,url_listing,url_picture
l_910236251610012672,Convenient Quiet Location AVL,The hotel is a charming and unique boutique hotel located just steps from the Asheville Outlets. The hotel has a modern design with a touch of Southern charm. Many outlets to restaurants and bars nearby. Blue Ridge parkway and Asheville downtown within 5-10 minutes. Our hotel is a great place to stay if you are looking for a convenient and stylish place to stay in Asheville. Newly remodeled hotel and rooms. Budget friendly stay with an upscale feel.,28806,West Asheville,35.53386,-82.60743,Room in hotel,Private room,1,1,1,2,Air conditioning;Carbon monoxide alarm;Washer;Wifi;TV;Exterior security cameras on property;Free parking on premises;Smoke alarm,67,1,365,364,12,2023-06-24,2024-05-11,0.5,4.67,4.58,4.67,4.75,h_233740556,Kevin,2019-01-01,FALSE,1,https://www.airbnb.com/rooms/910236251610012703,https://a0.muscache.com/pictures/miso/Hosting-910236251610012703/original/829505c3-aef9-443b-af7e-cb582d5b2604.jpeg
l_910246575940347904,Micro Studio Downtown,"This is a very small studio in downtown Asheville. Great location, easy to walk to all of downtown and the South Slope. <br /><br />This is a good spot for anyone who just wants somewhere to rest their head while visiting Asheville.",28801,Downtown Asheville,35.592,-82.55847,Entire rental unit,Entire home/apt,2,1,0,1,Air conditioning;Wifi;TV;Free parking on premises;Kitchen;Smoke alarm,48,1,14,337,42,2023-09-30,2025-06-02,2.01,4.45,4.36,4.74,4.31,h_119766721,Nina,2017-03-08,FALSE,7,https://www.airbnb.com/rooms/910246575940347861,https://a0.muscache.com/pictures/miso/Hosting-910246575940347861/original/2198cf86-8362-404f-a1d0-82bff30b81d6.jpeg
l_911446741074991616,The Asheville House,"You have found Asheville’s finest vacation home; located a few minutes from Downtown Asheville and close to all sorts of fun adventures!  You’re close enough to enjoy all the downtown activities you can think of and far away enough to enjoy peace and quiet with your family.  Fun and relaxation will surround you at every turn at the Asheville House, and there is so much to do at our location, and in the beautiful nature surrounding it!",28806,West Asheville,35.61894,-82.63589,Entire home,Entire home/apt,12,3,4,7,"First aid kit;Air conditioning;Central heating;Rice maker;Luggage dropoff allowed;Fire pit;Drying rack for clothing;Ping pong table;Trader Joe's conditioner;Children’s books and toys;Blender;Pets allowed;Room-darkening shades;Board games;Theme room;Smoke alarm;Coffee maker: drip coffee maker, Keurig coffee machine;Iron;Extra pillows and blankets;Wine glasses;Barbecue utensils;Cooking basics;Essentials;Bathtub;Indoor fireplace;Shower gel;Dishwasher;Hot water;Baking sheet;Dishes and silverware;Private entrance;Whirlpool stainless steel single oven;Hair dryer;Kitchen;Keypad;Free washer – In unit;Private backyard – Not fully fenced;Pack ’n play/Travel crib - always at the listing;Ceiling fan;Trader Joe's body soap;Bed linens;Carbon monoxide alarm;Microwave;Wifi;Coffee;Hangers;BBQ grill;Exterior security cameras on property;Books and reading material;Fire extinguisher;Free dryer – In unit;Trader Joe's shampoo;Children’s dinnerware;Whirlpool  refrigerator;Whirlpool gas stove;Freezer;Private patio or balcony;Self check-in;Dining table;Toaster;Outdoor furniture;Outdoor dining area;Clothing storage: closet and dresser;Arcade games;Laundromat nearby;Bluetooth sound system;Hammock;Free parking on premises;Private hot tub;Life size games;60 inch TV with Amazon Prime Video, Disney+, Hulu, Netflix, Roku",415,3,365,305,52,2023-08-29,2025-06-02,2.37,5,5,4.92,4.92,h_99885607,Heather,2016-10-16,TRUE,1,https://www.airbnb.com/rooms/911446741074991676,https://a0.muscache.com/pictures/miso/Hosting-911446741074991676/original/edc396c5-79cd-4b9c-8f14-176c946085dc.jpeg
l_912548857441480192,2 BR Asheville Getaway w/Sauna Unit D,"Perfect place for vacation guests, remote workers or recovery workers looking to enjoy the Blue Ridge Mountains. Upgraded HVAC system, clean water, hot showers and all the amenities. Entire 2 Bed unit in multi-unit home. Available for daily or weekly rentals. Reach out and let us know what you need, we are here to assist. Nice firepit and grill next to a little creek out back. Quiet neighborhood with convenient access to I-40/I-240 makes most everything in Asheville about 10-15 minutes away.",28803,Tuxedo Park,35.54945,-82.49149,Entire home,Entire home/apt,4,1,2,2,"Mini fridge;Coffee maker: drip coffee maker;Cleaning products;Fire pit;Pets allowed;BBQ grill: charcoal, gas;Heating - split type ductless system;Wine glasses;AC - split type ductless system;Barbecue utensils;Essentials;Bathtub;Shampoo;Shower gel;Hot water;Dishes and silverware;Mini fridge no freezer refrigerator;Private entrance;Keypad;Bed linens;Kitchenette;Microwave;Wifi;TV;Coffee;Waterfront;Self check-in;Outdoor furniture;Toaster;Outdoor dining area;Indoor fireplace: electric;Free parking on premises;Smoke alarm",78,1,14,96,59,2023-06-26,2025-05-09,2.45,4.64,4.69,4.68,4.66,h_1180503,Jay,2011-09-19,FALSE,4,https://www.airbnb.com/rooms/912548857441480143,https://a0.muscache.com/pictures/miso/Hosting-912548857441480143/original/2af1922a-33fd-40ce-b6c1-f201daab54c1.jpeg
l_912556149336364800,Rare Gem: Steps to Lake-Minutes to Downtown | NAVL,"Enjoy the best of Asheville and a few of its best kept secrets in this rare Beaver Lake neighborhood suite. Walk to the lake or the amenities of Merrimon avenue or take a quick drive down the street to downtown. With an enclosed, private outdoor area, you can enjoy coffee or takeout in the fresh Asheville air. We have taken inspiration from our own travels to bring you our own favorite experiences. The neighborhood is one of the safest in Asheville.",28804,South Asheville,35.63747,-82.57208,Entire guest suite,Entire home/apt,2,1,1,1,First aid kit;Mini fridge;Cleaning products;Luggage dropoff allowed;Children’s books and toys;Lake view;Heating;Conditioner;Room-darkening shades;Smoke alarm;EV charger - level 1;Iron;Extra pillows and blankets;Safe;Hot water kettle;Wine glasses;AC - split type ductless system;Essentials;Shampoo;Dedicated workspace;Refrigerator;Shower gel;Single level home;Hot water;Dishes and silverware;Private entrance;Hair dryer;Children’s bikes;Free street parking;Keypad;Ceiling fan;Bed linens;Kitchenette;Clothing storage: wardrobe;Carbon monoxide alarm;Microwave;Wifi;TV;Hangers;Coffee;Books and reading material;Fire extinguisher;Private backyard – Fully fenced;Long term stays allowed;Children’s dinnerware;Lake access;Coffee maker;Self check-in;Ethernet connection;Toaster;Outdoor furniture;Outdoor dining area;Body soap;Laundromat nearby;Free parking on premises;Mountain view,126,1,28,0,133,2023-06-18,2024-09-27,5.46,4.97,4.97,4.98,4.93,h_120009457,Emma,2017-03-09,FALSE,1,https://www.airbnb.com/rooms/912556149336364754,https://a0.muscache.com/pictures/miso/Hosting-912556149336364754/original/0e072615-23bf-4acd-8857-c290fc1fae9c.jpeg
l_913155025675993856,Garden Oasis near Downtown and River Arts District,"Private, no-contact entrance! <br />Take it easy at this unique and tranquil getaway. This private bedroom with a full bath boasts a king size bed, kitchenette with sink, Keurig, microwave and mini fridge and relaxing seating area with a TV. The room is located garden-side in a Victorian mansion in downtown Asheville with free parking + walking distance to downtown breweries and the famous River Arts District. Best of all, you get access to one of downtown Asheville’s only residential pools!",28801,Downtown Asheville,35.5899,-82.56502,Private room in home,Private room,2,1,1,1,"Mini fridge;Fire pit;Heating;Conditioner;Room-darkening shades;Window AC unit;Garden view;Lock on bedroom door;Essentials;Shampoo;Single level home;Shower gel;Hot water;Shared backyard – Not fully fenced;Private entrance;Free street parking;Keypad;Bed linens;Kitchenette;Carbon monoxide alarm;Portable fans;Microwave;Wifi;TV;Hangers;Coffee;Long term stays allowed;Shared pool - available seasonally, open specific hours;Coffee maker;Sun loungers;Self check-in;Outdoor furniture;Outdoor dining area;Body soap;Laundromat nearby;Smoke alarm",77,1,60,247,65,2023-06-26,2025-06-08,2.7,4.82,4.97,4.85,4.72,h_23239431,Ellen,2014-11-02,FALSE,2,https://www.airbnb.com/rooms/913155025675993877,https://a0.muscache.com/pictures/d6a96113-ff47-455e-a7c7-d8cbcffe1ece.jpg
l_913558500955052672,Mountain Retreat Couples Getaway w/ a view!,"Kick back and relax in this calm, stylish space that is just perfect for a rejuvenating retreat in the mountains of WNC tucked away in a quaint community of East Asheville, just 10 minutes from downtown, 8 minutes from the Folk Art Center and access to the historic Blue Ridge Parkway. Unlimited hiking abounds including a 2 mile hike to enter the Mountains to Sea Trail from the guest suite! This exquisite retreat has all that a couple/guest would want to explore and enjoy beautiful Asheville!",28805,East Asheville,35.62162,-82.47692,Entire guest suite,Entire home/apt,2,1,1,1,First aid kit;Mini fridge;Cleaning products;Air conditioning;Coffee maker: Keurig coffee machine;Conditioner;Room-darkening shades;Smoke alarm;Locally made natural products body soap;Iron;Extra pillows and blankets;Heating - split type ductless system;Safe;Hot water kettle;Wine glasses;Cooking basics;Essentials;Bathtub;Shampoo;Indoor fireplace;Refrigerator;Shower gel;Hot water;Dishes and silverware;Private entrance;Hair dryer;Kitchen;Smart lock;Bed linens;Microwave;Wifi;TV;Coffee;Exterior security cameras on property;Books and reading material;Long term stays allowed;Clothing storage: dresser;Backyard;Private patio or balcony;Self check-in;Electric stove;Toaster;Dining table;Outdoor furniture;Outdoor dining area;Hammock;Free parking on premises;Mountain view,104,2,365,179,27,2023-07-01,2024-09-22,1.13,4.89,4.85,4.85,4.81,h_454071230,Elizabeth,2022-04-13,TRUE,1,https://www.airbnb.com/rooms/913558500955052687,https://a0.muscache.com/pictures/hosting/Hosting-913558500955052687/original/1b0f54ab-bbdb-4166-b485-88b8ee2a936f.jpeg
l_913626566578064768,"Just built with hot tub,pond,kayaks,views,fire pit","Come and enjoy the best of Asheville in this exceptional, brand new built, multi-family home with brand new furniture, on 3 floors surrounded by 15 acres of nature and a beautiful pond! You can enjoy a walk around the property, fishing, kayaking in the pond, as well as relaxing in the hot tub!<br />Downtown is about 10 minutes away and mountain attractions are also nearby.<br />Comfortably sleeps 6 on beds and 2  on futons in three bedrooms, all necessities are provided for long term or short term stays.",28806,West Asheville,35.6246,-82.65681,Entire townhouse,Entire home/apt,8,,3,,First aid kit;Mini fridge;Valley view;Cleaning products;Air conditioning;Central heating;Crib;Luggage dropoff allowed;Fire pit;Stainless steel single oven;Blender;Lake view;Conditioner;Board games;Smoke alarm;Iron;Extra pillows and blankets;Wine glasses;Hot water kettle;Children’s books and toys for ages 2-5 years old and 5-10 years old;Barbecue utensils;Cooking basics;Essentials;Noise decibel monitors on property;Shampoo;Dedicated workspace;Refrigerator;Shower gel;Dishwasher;65 inch TV with Roku;Hot water;Baking sheet;Dishes and silverware;Private entrance;BBQ grill: gas;Hair dryer;Kitchen;Free street parking;Free washer – In unit;Private backyard – Not fully fenced;Children's playroom;Bed linens;Kayak;Pack ’n play/Travel crib;Microwave;Wifi;Coffee maker: espresso machine;Hangers;Coffee;Exterior security cameras on property;Books and reading material;Fire extinguisher;Free dryer – In unit;Long term stays allowed;Lockbox;Children’s dinnerware;Lake access;Cleaning available during stay;Freezer;Private patio or balcony;Self check-in;Electric stove;Toaster;Dining table;Outdoor furniture;Outdoor dining area;Clothing storage;Shared hot tub - available all year;Body soap;Free parking on premises;Mountain view,,1,1125,0,10,2023-07-30,2023-12-30,0.44,4.9,5,4.8,4.7,h_348573026,Olga,2020-06-03,TRUE,2,https://www.airbnb.com/rooms/913626566578064722,https://a0.muscache.com/pictures/miso/Hosting-913626566578064722/original/a9e18f53-a8a4-4fd0-ac1a-e51a0bcbb9ae.jpeg
l_913639609236218880,2023 New Construction~Luxury~15 mins to downtown,"* * Just Listed * *<br /><br />This is Luxury Living! Huge 23-acre estate w/ hiking trails. Everything Brand New. Built in 2023! Family-owned and operated.<br /><br />Private hot tub, two covered porches with multiple forest and mountain views, all king-size beds, full kitchen, gas fireplace, walk-in showers, on-demand hot water, two private workstations, firepit, grill, large koi ponds (we even supply koi fish food), located in Asheville and 15 minutes or less to everything. This luxury cabin checks all the boxes.",28803,Tuxedo Park,35.489464657378086,-82.48040911058958,Entire cabin,Entire home/apt,8,2,3,4,"First aid kit;Cleaning products;Central heating;Luggage dropoff allowed;Fire pit;Blender;Lake view;50 inch HDTV with Amazon Prime Video, Disney+, Hulu, Netflix;Room-darkening shades;Board games;Smoke alarm;Bee Kind shampoo;Garden view;Iron;Extra pillows and blankets;Wine glasses;Host greets you;Barbecue utensils;Cooking basics;Essentials;Dedicated workspace;Samsung stainless steel gas stove;Refrigerator;Shower gel;Single level home;Dishwasher;Hot water;Baking sheet;Dishes and silverware;Indoor fireplace: gas;Private entrance;Hair dryer;Kitchen;Free street parking;Free washer – In unit;Standalone high chair - available upon request;Private backyard – Not fully fenced;Ceiling fan;Bed linens;Carbon monoxide alarm;Microwave;Coffee;BBQ grill;Books and reading material;Fire extinguisher;Free dryer – In unit;Long term stays allowed;Clothing storage: walk-in closet, closet, and dresser;Children’s dinnerware;Lake access;Cleaning available during stay;Central air conditioning;Fast wifi – 354 Mbps;Coffee maker;Samsung stainless steel single oven;Freezer;Waterfront;Private patio or balcony;Ethernet connection;Fireplace guards;Toaster;Dining table;Outdoor furniture;Outdoor dining area;Bee Kind body soap;Children’s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old;Bee Kind conditioner;Private hot tub;Mountain view;Pack ’n play/Travel crib - available upon request;Free driveway parking on premises – 4 spaces",401,3,1125,270,31,2023-06-26,2025-06-14,1.29,5,5,4.97,4.94,h_245663680,Peter,2019-02-26,TRUE,4,https://www.airbnb.com/rooms/913639609236218890,https://a0.muscache.com/pictures/miso/Hosting-913639609236218890/original/cb3aaa9e-aaa6-411c-a33b-a91f406a3509.jpeg
l_913737146291379712,Tiny Home w/ Fire Pit: Trail Access On-Site!,"Explore the Pisgah National Forest, drive along the scenic Blue Ridge Parkway, tour the Biltmore Estate, or visit downtown breweries during your visit to Asheville, North Carolina. Embark on a unique experience when you stay at this tiny home vacation rental that features 1 bathroom, a lofted sleeping space, a kitchenette, free wifi, and driveway parking. The best feature is the outdoor fire pit that overlooks tree-filled hills and mountains — perfect for watching the sunset.",28805,East Asheville,35.64378,-82.48134,Entire loft,Entire home/apt,2,1,0,2,First aid kit;Window AC unit;Cooking basics;Essentials;Shampoo;Hot water;Private entrance;Kitchen;Keypad;Bed linens;Carbon monoxide alarm;Wifi;Coffee;Hangers;Exterior security cameras on property;Long term stays allowed;Fire extinguisher;Self check-in;Free parking on premises;Smoke alarm,66,2,1125,260,2,2023-11-11,2024-06-23,0.1,5,5,5,5,h_456511812,Evolve,2022-04-28,FALSE,2,https://www.airbnb.com/rooms/913737146291379712,https://a0.muscache.com/pictures/prohost-api/Hosting-913737146291379712/original/b59f3c2c-6eeb-4f35-82b7-a9a158bf3906.jpeg
l_914459090622383616,Hubbard's Hideaway,"Located on a wooded lot, tucked in the base of Burney Mountain, our newly renovated home is ready for you to relax and enjoy. Take in the beautiful, mountain views as the most amazing clouds drift by. Watch carefully and you might see deer or even a bear! Relax on the deck with a glass of wine for a perfect evening of stargazing and wait for the moon-rise over beautiful Western North Carolina. When you're ready for bed, rest well on dreamy, new memory foam mattresses.",28732,Fletcher,35.44102,-82.46823,Entire home,Entire home/apt,4,2,2,2,"First aid kit;Cleaning products;Central heating;Luggage dropoff allowed;Outlet covers;Blender;Conditioner;Board games;Smoke alarm;Coffee maker: drip coffee maker, Keurig coffee machine;Iron;Extra pillows and blankets;Wine glasses;Hot water kettle;65 inch HDTV with Roku;Cooking basics;Essentials;Bathtub;Shampoo;Refrigerator;Single level home;Dishwasher;Hot water;Baking sheet;Dishes and silverware;Private entrance;Hair dryer;Kitchen;Private backyard – Not fully fenced;Ceiling fan;Bed linens;Microwave;Wifi;Coffee;Hangers;Lockbox;Books and reading material;Fire extinguisher;Free dryer – In unit;Long term stays allowed;Clothing storage: walk-in closet, closet, and dresser;Central air conditioning;Freezer;Private patio or balcony;Self check-in;Ethernet connection;Electric stove;Oven;Washer;Toaster;Dining table;Outdoor furniture;Body soap;Laundromat nearby;Free parking on premises;Mountain view",131,2,365,356,18,2023-06-25,2025-05-25,0.75,4.72,4.89,5,4.78,h_520180942,Thomas,2023-06-15,TRUE,1,https://www.airbnb.com/rooms/914459090622383604,https://a0.muscache.com/pictures/miso/Hosting-914459090622383604/original/9e4a0507-8369-426c-88b4-8a322d03dfd6.jpeg
